"Ano","Dia","Hora","Temperatura"
2015,35,2,-13
2015,35,3,-13
2015,35,4,-10
2015,35,5,-11
2015,35,6,-11
2015,35,7,-11
2015,35,8,-10
2015,35,9,-8
2015,35,10,-7
2015,35,11,-5
2015,35,12,-5
2015,35,13,-2
2015,35,14,-2
2015,35,15,-1
2015,35,16,0
2015,35,17,1
2015,35,18,1
2015,35,19,-1
2015,35,20,-1
2015,35,21,-1.25
2015,35,22,-1.5
2015,35,23,-1.75
2015,35,24,-2
2015,36,1,-2
2015,36,2,-1
2015,36,3,-1
2015,36,4,-2
2015,36,5,-1
2015,36,6,0
2015,36,7,-1
2015,36,8,-2
2015,36,9,-4
2015,36,10,-4
2015,36,11,-4
2015,36,12,-4
2015,36,13,-4
2015,36,14,-5
2015,36,15,-5.5
2015,36,16,-6
2015,36,17,-6
2015,36,18,-7
2015,36,19,-9
2015,36,20,-10
2015,36,21,-10
2015,36,22,-13
2015,36,23,-13
2015,36,24,-13
2015,37,1,-13
2015,37,2,-15
2015,37,3,-15
2015,37,4,-20
2015,37,5,-20
2015,37,6,-18
2015,37,7,-16
2015,37,8,-16
2015,37,9,-16
2015,37,10,-14
2015,37,11,-14
2015,37,12,-12
2015,37,13,-10
2015,37,14,-8
2015,37,15,-7
2015,37,16,-6
2015,37,17,-6
2015,37,18,-6
2015,37,19,-8
2015,37,20,-7
2015,37,21,-9
2015,37,22,-9
2015,37,23,-9
2015,37,24,-9
2015,38,1,-9
2015,38,2,-8
2015,38,3,-8
2015,38,4,-8
2015,38,5,-8
2015,38,6,-8
2015,38,7,-7
2015,38,8,-7
2015,38,9,-6.5
2015,38,10,-6
2015,38,11,-6
2015,38,12,-6
2015,38,13,-3
2015,38,14,-3
2015,38,15,-2
2015,38,16,-1
2015,38,17,-2
2015,38,18,-2
2015,38,19,-2
2015,38,20,-2
2015,38,21,-2.5
2015,38,22,-3
2015,38,23,-3
2015,38,24,-2.66666666666667
2015,39,1,-2.33333333333333
2015,39,2,-2
2015,39,3,-2
2015,39,4,-2
2015,39,5,-2
2015,39,6,-2
2015,39,7,-2
2015,39,8,-2
2015,39,9,-2
2015,39,10,-1
2015,39,11,-1
2015,39,12,0
2015,39,13,0
2015,39,14,1
2015,39,15,0
2015,39,16,-1
2015,39,17,0
2015,39,18,0
2015,39,19,0
2015,39,20,-1
2015,39,21,-1
2015,39,22,-2
2015,39,23,-3
2015,39,24,-4
2015,40,1,-4
2015,40,2,-5
2015,40,3,-5
2015,40,4,-6
2015,40,5,-6
2015,40,6,-6
2015,40,7,-6
2015,40,8,-6
2015,40,9,-6
2015,40,10,-6
2015,40,11,-6
2015,40,12,-6
2015,40,13,-6
2015,40,14,-6
2015,40,15,-5
2015,40,16,-5
2015,40,17,-5
2015,40,18,-5
2015,40,19,-5
2015,40,20,-5
2015,40,21,-5
2015,40,22,-5
2015,40,23,-5
2015,40,24,-5
2015,41,1,-5
2015,41,2,-5
2015,41,3,-5
2015,41,4,-5
2015,41,5,-5
2015,41,6,-5
2015,41,7,-5
2015,41,8,-5
2015,41,9,-4
2015,41,10,-4
2015,41,11,-3
2015,41,12,-1
2015,41,13,0
2015,41,14,0
2015,41,15,2
2015,41,16,1.5
2015,41,17,1
2015,41,18,0
2015,41,19,-1
2015,41,20,-2
2015,41,21,-2
2015,41,22,-2
2015,41,23,-3
2015,41,24,-5
2015,42,1,-5
2015,42,2,-6
2015,42,3,-7
2015,42,4,-8
2015,42,5,-8
2015,42,6,-9
2015,42,7,-10
2015,42,8,-10
2015,42,9,-11
2015,42,10,-8
2015,42,11,-6
2015,42,12,-5
2015,42,13,-4
2015,42,14,-4
2015,42,15,-3
2015,42,16,-3
2015,42,17,-3
2015,42,18,-3
2015,42,19,-3
2015,42,20,-3
2015,42,21,-3
2015,42,22,-5.5
2015,42,23,-8
2015,42,24,-9
2015,43,1,-7
2015,43,2,-7
2015,43,3,-6
2015,43,4,-5
2015,43,5,-4
2015,43,6,-4
2015,43,7,-4
2015,43,8,-4
2015,43,9,-4
2015,43,10,-3
2015,43,11,-2
2015,43,12,0
2015,43,13,0
2015,43,14,1
2015,43,15,2
2015,43,16,0
2015,43,17,0
2015,43,18,0
2015,43,19,-1
2015,43,20,-4
2015,43,21,-5.5
2015,43,22,-7
2015,43,23,-9
2015,43,24,-10
2015,44,1,-12
2015,44,2,-13
2015,44,3,-14
2015,44,4,-15
2015,44,5,-15
2015,44,6,-15
2015,44,7,-15
2015,44,8,-16
2015,44,9,-16
2015,44,10,-15
2015,44,11,-13
2015,44,12,-12
2015,44,13,-11
2015,44,14,-10
2015,44,15,-9
2015,44,16,-9
2015,44,17,-8
2015,44,18,-9
2015,44,19,-10
2015,44,20,-11
2015,44,21,-12
2015,44,22,-12
2015,44,23,-13
2015,44,24,-15
2015,45,1,-17
2015,45,2,-17
2015,45,3,-18
2015,45,4,-20
2015,45,5,-20
2015,45,6,-20
2015,45,7,-18
2015,45,8,-17
2015,45,9,-15
2015,45,10,-12.5
2015,45,11,-10
2015,45,12,-9
2015,45,13,-7
2015,45,14,-6.5
2015,45,15,-6
2015,45,16,-7
2015,45,17,-6
2015,45,18,0
2015,45,19,-7
2015,45,20,-8
2015,45,21,-9
2015,45,22,-10
2015,45,23,-9
2015,45,24,-10
2015,46,1,-10
2015,46,2,-9
2015,46,3,-9
2015,46,4,-9
2015,46,5,-10
2015,46,6,-11
2015,46,7,-11
2015,46,8,-12
2015,46,9,-11
2015,46,10,-10
2015,46,11,-10
2015,46,12,-10
2015,46,13,-9
2015,46,14,-9
2015,46,15,-9
2015,46,16,-9
2015,46,17,-10
2015,46,18,-12
2015,46,19,-15
2015,46,20,-16
2015,46,21,-17
2015,46,22,-17
2015,46,23,-18
2015,46,24,-18
2015,47,1,-18
2015,47,2,-18
2015,47,3,-18
2015,47,4,-18.5
2015,47,5,-19
2015,47,6,-19
2015,47,7,-20
2015,47,8,-20
2015,47,9,-19
2015,47,10,-17
2015,47,11,-15
2015,47,12,-13
2015,47,13,-11
2015,47,14,-10
2015,47,15,-9
2015,47,16,-8
2015,47,17,-8
2015,47,18,-8
2015,47,19,-9
2015,47,20,-10
2015,47,21,-10
2015,47,22,-10
2015,47,23,-10
2015,47,24,-11
2015,48,1,-11
2015,48,2,-11
2015,48,3,-12
2015,48,4,-12
2015,48,5,-12
2015,48,6,-13
2015,48,7,-13
2015,48,8,-14
2015,48,9,-14
2015,48,10,-14
2015,48,11,-12
2015,48,12,-10
2015,48,13,-9
2015,48,14,-9
2015,48,15,-7
2015,48,16,-6
2015,48,17,-6
2015,48,18,-3
2015,48,19,-7
2015,48,20,-10
2015,48,21,-10
2015,48,22,-11
2015,48,23,-12
2015,48,24,-14
2015,49,1,-14
2015,49,2,-17
2015,49,3,-17
2015,49,4,-18
2015,49,5,-18
2015,49,6,-19
2015,49,7,-20
2015,49,8,-20
2015,49,9,-19
2015,49,10,-15
2015,49,11,-11
2015,49,12,-10
2015,49,13,-6
2015,49,14,-6
2015,49,15,-5
2015,49,16,-1
2015,49,17,-2
2015,49,18,-3
2015,49,19,-3
2015,49,20,-3
2015,49,21,-4
2015,49,22,-5
2015,49,23,-5
2015,49,24,-7
2015,50,1,-11
2015,50,2,-8
2015,50,3,-9
2015,50,4,-10
2015,50,5,-10
2015,50,6,-11
2015,50,7,-12
2015,50,8,-12
2015,50,9,-11
2015,50,10,-11
2015,50,11,-9
2015,50,12,-8
2015,50,13,-8
2015,50,14,-8
2015,50,15,-8
2015,50,16,-9
2015,50,17,-10
2015,50,18,-11
2015,50,19,-12
2015,50,20,-13
2015,50,21,-14
2015,50,22,-14
2015,50,23,-15
2015,50,24,-16
2015,51,1,-16
2015,51,2,-17
2015,51,3,-18
2015,51,4,-18
2015,51,5,-19
2015,51,6,-19
2015,51,7,-19
2015,51,8,-19
2015,51,9,-19
2015,51,10,-18
2015,51,11,-16
2015,51,12,-15
2015,51,13,-12
2015,51,14,-11
2015,51,15,-10
2015,51,16,-9
2015,51,17,-9
2015,51,18,-10
2015,51,19,-11
2015,51,20,-12
2015,51,21,-13
2015,51,22,-13
2015,51,23,-15
2015,51,24,-17
2015,52,1,-17
2015,52,2,-17
2015,52,3,-19
2015,52,4,-20
2015,52,5,-21
2015,52,6,-22
2015,52,7,-20
2015,52,8,-16
2015,52,9,-13
2015,52,10,-10
2015,52,11,-8
2015,52,12,-7
2015,52,13,-7
2015,52,14,-6
2015,52,15,-7
2015,52,16,-7
2015,52,17,-6
2015,52,18,-5.5
2015,52,19,-5
2015,52,20,-4
2015,52,21,-4
2015,52,22,-4
2015,52,23,-4
2015,52,24,-4
2015,53,1,-6
2015,53,2,-5
2015,53,3,-4
2015,53,4,-4
2015,53,5,-4
2015,53,6,-4
2015,53,7,-4
2015,53,8,-4
2015,53,9,-4
2015,53,10,-3
2015,53,11,-2
2015,53,12,-1
2015,53,13,1
2015,53,14,6
2015,53,15,4
2015,53,16,3
2015,53,17,4
2015,53,18,3
2015,53,19,4
2015,53,20,1
2015,53,21,0
2015,53,22,0
2015,53,23,0
2015,53,24,-1
2015,54,1,-3
2015,54,2,-3
2015,54,3,-5
2015,54,4,-4
2015,54,5,-4
2015,54,6,-3
2015,54,7,-6
2015,54,8,-8
2015,54,9,-9
2015,54,10,-9
2015,54,11,-9
2015,54,12,-9
2015,54,13,-8
2015,54,14,-8
2015,54,15,-8
2015,54,16,-8
2015,54,17,-9
2015,54,18,-10
2015,54,19,-12
2015,54,20,-13
2015,54,21,-14
2015,54,22,-15
2015,54,23,-16
2015,54,24,-17
2015,55,1,-17
2015,55,2,-18
2015,55,3,-19
2015,55,4,-20
2015,55,5,-20
2015,55,6,-21
2015,55,7,-21
2015,55,8,-20
2015,55,9,-19
2015,55,10,-18
2015,55,11,-15.6666666666667
2015,55,12,-13.3333333333333
2015,55,13,-11
2015,55,14,-9
2015,55,15,-8
2015,55,16,-7
2015,55,17,-7
2015,55,18,-8
2015,55,19,-8
2015,55,20,-8
2015,55,21,-8
2015,55,22,-8
2015,55,23,-8
2015,55,24,-8
2015,56,1,-9
2015,56,2,-12
2015,56,3,-11
2015,56,4,-12
2015,56,5,-13
2015,56,6,-14
2015,56,7,-14
2015,56,8,-14
2015,56,9,-11
2015,56,10,-8
2015,56,11,-5
2015,56,12,-3
2015,56,13,-1
2015,56,14,0
2015,56,15,0.5
2015,56,16,1
2015,56,17,1
2015,56,18,1
2015,56,19,0
2015,56,20,-2
2015,56,21,-5
2015,56,22,-7
2015,56,23,-5
2015,56,24,-6
2015,57,1,-6
2015,57,2,-6
2015,57,3,-8
2015,57,4,-8
2015,57,5,-8
2015,57,6,-9
2015,57,7,-9
2015,57,8,-9
2015,57,9,-9
2015,57,10,-9
2015,57,11,-9
2015,57,12,-9
2015,57,13,-8
2015,57,14,-6
2015,57,15,-6
2015,57,16,-7
2015,57,17,-7
2015,57,18,-7
2015,57,19,-7
2015,57,20,-8.01
2015,57,21,-8
2015,57,22,-8
2015,57,23,-8
2015,57,24,-8
2015,58,1,-10
2015,58,2,-10
