"Ano","Dia","Hora","Temperatura"
2015,32,5,-15.65
2015,32,6,-15.05
2015,32,7,-15.65
2015,32,8,-16.75
2015,32,9,-17.25
2015,32,10,-17.25
2015,32,11,-17.25
2015,32,12,-17.25
2015,32,13,-16.75
2015,32,14,-16.75
2015,32,15,-16.75
2015,32,16,-17.25
2015,32,17,-17.25
2015,32,18,-17.25
2015,32,19,-17.85
2015,32,20,-18.35
2015,32,21,-20.65
2015,32,22,-23.95
2015,32,23,-23.95
2015,32,24,-20.65
2015,33,1,-18.35
2015,33,2,-17.85
2015,33,3,-17.85
2015,33,4,-18.35
2015,33,5,-19.45
2015,33,6,-19.45
2015,33,7,-19.45
2015,33,8,-20.65
2015,33,9,-20.65
2015,33,10,-21.15
2015,33,11,-21.15
2015,33,12,-20.65
2015,33,13,-20.65
2015,33,14,-20.05
2015,33,15,-19.45
2015,33,16,-18.95
2015,33,17,-18.35
2015,33,18,-17.85
2015,33,19,-18.95
2015,33,20,-20.65
2015,33,21,-22.85
2015,33,22,-25.05
2015,33,23,-22.85
2015,33,24,-23.35
2015,34,1,-23.35
2015,34,2,-23.35
2015,34,3,-23.35
2015,34,4,-23.35
2015,34,5,-23.35
2015,34,6,-23.95
2015,34,7,-23.95
2015,34,8,-26.15
2015,34,9,-26.15
2015,34,10,-21.15
2015,34,11,-17.25
2015,34,12,-13.95
2015,34,13,-12.25
2015,34,14,-10.05
2015,34,15,-8.35
2015,34,16,-7.85
2015,34,17,-6.75
2015,34,18,-6.75
2015,34,19,-7.25
2015,34,20,-7.25
2015,34,21,-6.75
2015,34,22,-6.75
2015,34,23,-7.25
2015,34,24,-6.75
2015,35,1,-9.45
2015,35,2,-8.35
2015,35,3,-7.85
2015,35,4,-7.25
2015,35,5,-7.25
2015,35,6,-7.25
2015,35,7,-7.25
2015,35,8,-7.85
2015,35,9,-8.35
2015,35,10,-7.25
2015,35,11,-5.05
2015,35,12,-3.95
2015,35,13,-2.85
2015,35,14,-2.25
2015,35,15,-2.25
2015,35,16,-1.75
2015,35,17,-1.75
2015,35,18,-2.25
2015,35,19,-3.35
2015,35,20,-3.95
2015,35,21,-3.95
2015,35,22,-5.05
2015,35,23,-5.65
2015,35,24,-5.65
2015,36,1,-6.15
2015,36,2,-8.35
2015,36,3,-9.45
2015,36,4,-10.65
2015,36,5,-11.75
2015,36,6,-12.85
2015,36,7,-15.05
2015,36,8,-17.25
2015,36,9,-18.35
2015,36,10,-16.75
2015,36,11,-15.65
2015,36,12,-15.05
2015,36,13,-13.95
2015,36,14,-13.35
2015,36,15,-13.35
2015,36,16,-13.95
2015,36,17,-14.45
2015,36,18,-15.65
2015,36,19,-16.75
2015,36,20,-18.95
2015,36,21,-23.95
2015,36,22,-28.35
2015,36,23,-28.35
2015,36,24,-28.35
2015,37,1,-29.45
2015,37,2,-29.45
2015,37,3,-30.05
2015,37,4,-30.05
2015,37,5,-29.45
2015,37,6,-26.15
2015,37,7,-23.35
2015,37,8,-21.15
2015,37,9,-18.95
2015,37,10,-16.75
2015,37,11,-11.75
2015,37,12,-10.05
2015,37,13,-8.95
2015,37,14,-7.85
2015,37,15,-6.75
2015,37,16,-6.75
2015,37,17,-6.15
2015,37,18,-6.15
2015,37,19,-6.15
2015,37,20,-5.65
2015,37,21,-5.05
2015,37,22,-8.35
2015,37,23,-7.85
2015,37,24,-8.35
2015,38,1,-8.35
2015,38,2,-8.35
2015,38,3,-8.95
2015,38,4,-9.45
2015,38,5,-10.65
2015,38,6,-11.75
2015,38,7,-11.75
2015,38,8,-12.25
2015,38,9,-12.85
2015,38,10,-12.85
2015,38,11,-12.85
2015,38,12,-12.25
2015,38,13,-11.75
2015,38,14,-11.75
2015,38,15,-11.15
2015,38,16,-11.15
2015,38,17,-11.75
2015,38,18,-12.25
2015,38,19,-12.85
2015,38,20,-12.85
2015,38,21,-12.85
2015,38,22,-13.35
2015,38,23,-13.35
2015,38,24,-13.35
2015,39,1,-13.35
2015,39,2,-13.35
2015,39,3,-13.35
2015,39,4,-13.95
2015,39,5,-15.05
2015,39,6,-15.65
2015,39,7,-16.15
2015,39,8,-16.15
2015,39,9,-16.75
2015,39,10,-16.75
2015,39,11,-16.75
2015,39,12,-17.25
2015,39,13,-17.25
2015,39,14,-16.75
2015,39,15,-16.75
2015,39,16,-15.65
2015,39,17,-15.05
2015,39,18,-15.05
2015,39,19,-15.05
2015,39,20,-15.05
2015,39,21,-14.45
2015,39,22,-13.95
2015,39,23,-13.95
2015,39,24,-13.35
2015,40,1,-13.35
2015,40,2,-13.95
2015,40,3,-13.95
2015,40,4,-13.95
2015,40,5,-14.45
2015,40,6,-15.05
2015,40,7,-15.05
2015,40,8,-14.45
2015,40,9,-14.45
2015,40,10,-14.45
2015,40,11,-14.45
2015,40,12,-14.45
2015,40,13,-13.95
2015,40,14,-13.95
2015,40,15,-13.95
2015,40,16,-13.35
2015,40,17,-13.35
2015,40,18,-12.85
2015,40,19,-12.85
2015,40,20,-12.85
2015,40,21,-12.85
2015,40,22,-12.25
2015,40,23,-11.75
2015,40,24,-12.25
2015,41,1,-11.75
2015,41,2,-11.75
2015,41,3,-11.75
2015,41,4,-11.75
2015,41,5,-11.75
2015,41,6,-11.75
2015,41,7,-11.15
2015,41,8,-11.75
2015,41,9,-11.15
2015,41,10,-11.15
2015,41,11,-10.05
2015,41,12,-10.05
2015,41,13,-8.95
2015,41,14,-8.35
2015,41,15,-7.25
2015,41,16,-6.15
2015,41,17,-6.75
2015,41,18,-7.25
2015,41,19,-11.75
2015,41,20,-13.35
2015,41,21,-16.15
2015,41,22,-17.25
2015,41,23,-18.95
2015,41,24,-19.45
2015,42,1,-21.15
2015,42,2,-22.25
2015,42,3,-21.75
2015,42,4,-14.45
2015,42,5,-14.45
2015,42,6,-15.05
2015,42,7,-15.65
2015,42,8,-16.15
2015,42,9,-16.15
2015,42,10,-15.65
2015,42,11,-15.05
2015,42,12,-14.45
2015,42,13,-13.95
2015,42,14,-12.85
2015,42,15,-12.25
2015,42,16,-11.75
2015,42,17,-11.75
2015,42,18,-11.75
2015,42,19,-12.25
2015,42,20,-12.25
2015,42,21,-12.25
2015,42,22,-12.25
2015,42,23,-12.25
2015,42,24,-12.25
2015,43,1,-12.25
2015,43,2,-11.75
2015,43,3,-11.75
2015,43,4,-11.75
2015,43,5,-11.15
2015,43,6,-11.75
2015,43,7,-11.75
2015,43,8,-11.75
2015,43,9,-13.35
2015,43,10,-11.75
2015,43,11,-11.75
2015,43,12,-10.65
2015,43,13,-9.45
2015,43,14,-8.95
2015,43,15,-8.95
2015,43,16,-10.65
2015,43,17,-12.25
2015,43,18,-13.35
2015,43,19,-14.45
2015,43,20,-15.05
2015,43,21,-15.05
2015,43,22,-16.75
2015,43,23,-17.25
2015,43,24,-17.85
2015,44,1,-18.95
2015,44,2,-20.05
2015,44,3,-21.15
2015,44,4,-21.75
