"Ano","Dia","Hora","Temperatura"
2015,26,17,-3.35
2015,26,18,-3.35
2015,26,19,-2.85
2015,26,20,-2.85
2015,26,21,-2.85
2015,26,22,-2.85
2015,26,23,-2.85
2015,26,24,-2.85
2015,27,1,-3.35
2015,27,2,-3.35
2015,27,3,-3.95
2015,27,4,-3.95
2015,27,5,-4.45
2015,27,6,-5.65
2015,27,7,-6.15
2015,27,8,-6.15
2015,27,9,-5.65
2015,27,10,-5.65
2015,27,11,-5.05
2015,27,12,-4.45
2015,27,13,-4.45
2015,27,14,-3.95
2015,27,15,-3.35
2015,27,16,-2.85
2015,27,17,-3.35
2015,27,18,-3.35
2015,27,19,-3.35
2015,27,20,-3.35
2015,27,21,-3.95
2015,27,22,-4.45
2015,27,23,-5.05
2015,27,24,-5.65
2015,28,1,-6.75
2015,28,2,-7.25
2015,28,3,-7.85
2015,28,4,-7.25
2015,28,5,-7.85
2015,28,6,-8.35
2015,28,7,-8.35
2015,28,8,-7.85
2015,28,9,-7.85
2015,28,10,-6.75
2015,28,11,-5.65
2015,28,12,-4.45
2015,28,13,-3.35
2015,28,14,-1.75
2015,28,15,-0.65
2015,28,16,0.05
2015,28,17,0.65
2015,28,18,0.05
2015,28,19,-1.15
2015,28,20,-1.15
2015,28,21,-2.25
2015,28,22,-1.75
2015,28,23,-3.95
2015,28,24,-3.95
2015,29,1,-5.05
2015,29,2,-6.15
2015,29,3,-6.15
2015,29,4,-6.15
2015,29,5,-6.75
2015,29,6,-7.25
2015,29,7,-7.25
2015,29,8,-7.25
2015,29,9,-7.25
2015,29,10,-5.05
2015,29,11,-3.95
2015,29,12,-1.75
2015,29,13,-2.25
2015,29,14,-1.15
2015,29,15,-1.75
2015,29,16,-1.15
2015,29,17,-0.65
2015,29,18,0.05
2015,29,19,0.65
2015,29,20,1.75
2015,29,21,2.25
2015,29,22,2.85
2015,29,23,1.15
2015,29,24,2.25
2015,30,1,1.75
2015,30,2,0.65
2015,30,3,0.65
2015,30,4,1.15
2015,30,5,2.85
2015,30,6,2.25
2015,30,7,2.85
2015,30,8,2.25
2015,30,9,1.15
2015,30,10,0.65
2015,30,11,1.15
2015,30,12,1.75
2015,30,13,2.25
2015,30,14,3.35
2015,30,15,2.85
2015,30,16,2.85
2015,30,17,2.85
2015,30,18,1.75
2015,30,19,0.65
2015,30,20,-1.75
2015,30,21,-3.35
2015,30,22,-5.05
2015,30,23,-5.65
2015,30,24,-6.15
2015,31,1,-6.75
2015,31,2,-7.25
2015,31,3,-7.85
2015,31,4,-7.85
2015,31,5,-8.35
2015,31,6,-8.95
2015,31,7,-9.45
2015,31,8,-10.05
2015,31,9,-10.05
2015,31,10,-9.45
2015,31,11,-8.35
2015,31,12,-7.25
2015,31,13,-5.65
2015,31,14,-5.05
2015,31,15,-3.95
2015,31,16,-2.85
2015,31,17,-2.85
2015,31,18,-3.35
2015,31,19,-3.95
2015,31,20,-3.95
2015,31,21,-4.45
